t,X_1,X_2,X_3
363.5,1296875.38559104,3979.56531315419,0
363.75,1299067.35499404,3980.57550728411,0
364,1301261.24576138,3981.58569130209,0
364.25,1303457.05355551,3982.59586520822,0
364.5,1305654.7740193,3983.60602900261,0
364.75,1307854.40277608,3984.61618268532,0
365,1310055.93542964,3985.62632625647,0
365.25,1312259.36756423,3986.63645971612,0
365.5,1314464.6947446,3987.64658306438,0
365.75,1316671.91251601,3988.65669630133,0
366,1318881.01640427,3989.66679942706,0
366.25,1321092.00191573,3990.67689244166,0
366.5,1323304.8645373,3991.68697534522,0
366.75,1325519.5997365,3992.69704813782,0
367,1327736.20296145,3993.70711081957,0
367.25,1329954.66964093,3994.71716339054,0
367.5,1332174.99518432,3995.72720585082,0
367.75,1334397.17498174,3996.73723820051,0
368,1336621.20440396,3997.7472604397,0
368.25,1338847.0788025,3998.75727256847,0
368.5,1341074.79350961,3999.76727458691,0
368.75,1343304.3438383,4000.77726649511,0
369,1345535.72508239,4001.78724829317,0
369.25,1347768.9325165,4002.79721998116,0
369.5,1350003.9613961,4003.80718155918,0
369.75,1352240.80695752,4004.81713302733,0
370,1354479.46441797,4005.82707438568,0
370.25,1356719.92897559,4006.83700563433,0
370.5,1358962.19580944,4007.84692677337,0
370.75,1361206.26007958,4008.85683780288,0
371,1363452.11692704,4009.86673872296,0
371.25,1365699.76147388,4010.87662953369,0
371.5,1367949.18882319,4011.88651023517,0
371.75,1370200.39405917,4012.89638082748,0
372,1372453.37224711,4013.90624131072,0
372.25,1374708.11843344,4014.91609168497,0
372.5,1376964.62764573,4015.92593195032,0
372.75,1379222.89489277,4016.93576210686,0
373,1381482.91516457,4017.94558215469,0
373.25,1383744.68343239,4018.95539209388,0
373.5,1386008.19464877,4019.96519192454,0
373.75,1388273.44374756,4020.97498164675,0
374,1390540.42564398,4021.98476126059,0
374.25,1392809.13523463,4022.99453076617,0
374.5,1395079.56739748,4024.00429016356,0
374.75,1397351.71699198,4025.01403945286,0
375,1399625.57885907,4026.02377863416,0
375.25,1401901.14782118,4027.03350770755,0
375.5,1404178.41868227,4028.04322667311,0
375.75,1406457.38622791,4029.05293553094,0
376,1408738.04522529,4030.06263428113,0
376.25,1411020.39042321,4031.07232292376,0
376.5,1413304.4165522,4032.08200145893,0
376.75,1415590.11832447,4033.09166988672,0
377,1417877.49043403,4034.10132820723,0
377.25,1420166.52755667,4035.11097642055,0
377.5,1422457.22434998,4036.12061452676,0
377.75,1424749.57545346,4037.13024252595,0
378,1427043.57548852,4038.13986041822,0
378.25,1429339.21905849,4039.14946820365,0
378.5,1431636.50074869,4040.15906588233,0
378.75,1433935.41512647,4041.16865345436,0
379,1436235.95674125,4042.17823091983,0
379.25,1438538.12012456,4043.18779827881,0
379.5,1440841.89979003,4044.19735553141,0
379.75,1443147.29023353,4045.20690267772,0
380,1445454.28593313,4046.21643971781,0
380.25,1447762.88134917,4047.22596665179,0
380.5,1450073.0709243,4048.23548347974,0
380.75,1452384.84908351,4049.24499020176,0
381,1454698.21023421,4050.25448681792,0
381.25,1457013.14876624,4051.26397332834,0
381.5,1459329.65905189,4052.27344973308,0
381.75,1461647.73544602,4053.28291603225,0
382,1463967.37228605,4054.29237222593,0
382.25,1466288.56389199,4055.30181831421,0
382.5,1468611.30456653,4056.31125429719,0
382.75,1470935.58859505,4057.32068017495,0
383,1473261.41024571,4058.33009594758,0
383.25,1475588.76376944,4059.33950161518,0
383.5,1477917.64340001,4060.34889717783,0
383.75,1480248.04335411,4061.35828263562,0
384,1482579.95783134,4062.36765798865,0
384.25,1484913.38101432,4063.377023237,0
384.5,1487248.30706865,4064.38637838077,0
384.75,1489584.73014306,4065.39572342004,0
385,1491922.64436941,4066.40505835491,0
385.25,1494262.04386272,4067.41438318546,0
385.5,1496602.92272125,4068.42369791179,0
385.75,1498945.27502653,4069.43300253399,0
386,1501289.09484347,4070.44229705214,0
386.25,1503634.3762203,4071.45158146634,0
386.5,1505981.11318871,4072.46085577667,0
386.75,1508329.2997639,4073.47011998323,0
387,1510678.92994457,4074.47937408611,0
387.25,1513029.99771305,4075.4886180854,0
387.5,1515382.49703526,4076.49785198119,0
387.75,1517736.42186087,4077.50707577357,0
388,1520091.76612327,4078.51628946263,0
388.25,1522448.52373968,4079.52549304845,0
388.5,1524806.68861115,4080.53468653114,0
388.75,1527166.25462265,4081.54386991078,0
389,1529527.21564314,4082.55304318746,0
389.25,1531889.56552559,4083.56220636128,0
389.5,1534253.29810703,4084.57135943231,0
389.75,1536618.40720866,4085.58050240067,0
390,1538984.88663588,4086.58963526642,0
390.25,1541352.73017829,4087.59875802967,0
390.5,1543721.93160984,4088.60787069051,0
390.75,1546092.48468883,4089.61697324902,0
391,1548464.38315799,4090.62606570531,0
391.25,1550837.62074454,4091.63514805944,0
391.5,1553212.19116021,4092.64422031153,0
391.75,1555588.08810135,4093.65328246166,0
392,1557965.30524899,4094.66233450992,0
392.25,1560343.83626885,4095.6713764564,0
392.5,1562723.67481142,4096.68040830119,0
392.75,1565104.81451207,4097.68943004439,0
393,1567487.24899106,4098.69844168608,0
393.25,1569870.9718536,4099.70744322635,0
393.5,1572255.97668991,4100.7164346653,0
393.75,1574642.25707533,4101.72541600302,0
394,1577029.80657035,4102.73438723959,0
394.25,1579418.61872065,4103.74334837512,0
394.5,1581808.68705718,4104.75229940968,0
394.75,1584200.00509626,4105.76124034337,0
395,1586592.56633961,4106.77017117629,0
395.25,1588986.36427439,4107.77909190852,0
395.5,1591381.39237329,4108.78800254016,0
395.75,1593777.64409464,4109.79690307129,0
396,1596175.11288242,4110.805793502,0
396.25,1598573.79216629,4111.8146738324,0
396.5,1600973.67536176,4112.82354406256,0
396.75,1603374.75587017,4113.83240419258,0
397,1605777.02707881,4114.84125422256,0
397.25,1608180.48236095,4115.85009415258,0
397.5,1610585.11507591,4116.85892398273,0
397.75,1612990.91856916,4117.86774371311,0
398,1615397.88617236,4118.8765533438,0
398.25,1617806.01120345,4119.8853528749,0
398.5,1620215.28696667,4120.8941423065,0
398.75,1622625.70675268,4121.9029216387,0
399,1625037.26383865,4122.91169087157,0
399.25,1627449.95148825,4123.92045000522,0
399.5,1629863.76295175,4124.92919903974,0
399.75,1632278.69146614,4125.93793797521,0
400,1634694.73025517,4126.94666681173,0
400.25,1637111.87252939,4127.95538554939,0
400.5,1639530.11148623,4128.96409418828,0
400.75,1641949.44031013,4129.9727927285,0
401,1644369.85217257,4130.98148117013,0
401.25,1646791.34023211,4131.99015951327,0
401.5,1649213.89763451,4132.998827758,0
401.75,1651637.51751278,4134.00748590442,0
402,1654062.1929873,4135.01613395263,0
402.25,1656487.91716581,4136.02477190271,0
402.5,1658914.68314354,4137.03339975476,0
402.75,1661342.48400329,4138.04201750886,0
403,1663771.31281549,4139.05062516511,0
403.25,1666201.16263826,4140.0592227236,0
403.5,1668632.02651748,4141.06781018443,0
403.75,1671063.89748692,4142.07638754767,0
404,1673496.76856827,4143.08495481344,0
404.25,1675930.63277123,4144.09351198181,0
404.5,1678365.48309354,4145.10205905289,0
404.75,1680801.31252115,4146.11059602675,0
405,1683238.11402824,4147.1191229035,0
405.25,1685675.88057729,4148.12763968323,0
405.5,1688114.60511914,4149.13614636603,0
405.75,1690554.28059317,4150.14464295198,0
406,1692994.89992725,4151.15312944119,0
406.25,1695436.45603791,4152.16160583374,0
406.5,1697878.94183034,4153.17007212974,0
406.75,1700322.35019855,4154.17852832926,0
407,1702766.67402543,4155.1869744324,0
407.25,1705211.90618276,4156.19541043925,0
407.5,1707658.03953137,4157.20383634992,0
407.75,1710105.06692119,4158.21225216448,0
408,1712552.98119135,4159.22065788303,0
408.25,1715001.77517022,4160.22905350566,0
408.5,1717451.4416755,4161.23743903247,0
408.75,1719901.97351435,4162.24581446355,0
409,1722353.36348343,4163.25417979898,0
409.25,1724805.60436899,4164.26253503888,0
409.5,1727258.68894691,4165.27088018331,0
409.75,1729712.60998289,4166.27921523238,0
410,1732167.36023243,4167.28754018619,0
410.25,1734622.93244094,4168.29585504482,0
410.5,1737079.31934384,4169.30415980836,0
410.75,1739536.51366665,4170.31245447691,0
411,1741994.50812505,4171.32073905056,0
411.25,1744453.29542497,4172.32901352941,0
411.5,1746912.86826266,4173.33727791354,0
411.75,1749373.21932483,4174.34553220305,0
412,1751834.34128868,4175.35377639803,0
412.25,1754296.22682198,4176.36201049858,0
412.5,1756758.86858318,4177.37023450479,0
412.75,1759222.25922153,4178.37844841674,0
413,1761686.39137709,4179.38665223454,0
413.25,1764151.25768087,4180.39484595827,0
413.5,1766616.85075486,4181.40302958804,0
413.75,1769083.16321221,4182.41120312392,0
414,1771550.18765725,4183.41936656602,0
414.25,1774017.91668556,4184.42751991443,0
414.5,1776486.34288409,4185.43566316924,0
414.75,1778955.45883125,4186.44379633054,0
415,1781425.25709703,4187.45191939844,0
415.25,1783895.73024298,4188.46003237301,0
415.5,1786366.87082239,4189.46813525435,0
415.75,1788838.67138036,4190.47622804256,0
416,1791311.12445391,4191.48431073773,0
416.25,1793784.22257198,4192.49238333996,0
416.5,1796257.95825561,4193.50044584933,0
416.75,1798732.32401799,4194.50849826594,0
417,1801207.31236459,4195.51654058988,0
417.25,1803682.91579318,4196.52457282125,0
417.5,1806159.12679394,4197.53259496014,0
417.75,1808635.9378496,4198.54060700664,0
418,1811113.3414355,4199.54860896085,0
418.25,1813591.33001965,4200.55660082286,0
418.5,1816069.89606285,4201.56458259277,0
418.75,1818549.03201877,4202.57255427066,0
419,1821028.73033409,4203.58051585663,0
419.25,1823508.98344849,4204.58846735077,0
419.5,1825989.78379481,4205.59640875319,0
419.75,1828471.12379917,4206.60434006396,0
420,1830952.99588098,4207.61226128319,0
420.25,1833435.3924531,4208.62017241097,0
420.5,1835918.30592186,4209.62807344739,0
420.75,1838401.72868724,4210.63596439255,0
421,1840885.65314291,4211.64384524654,0
421.25,1843370.07167633,4212.65171600945,0
421.5,1845854.97666882,4213.65957668138,0
421.75,1848340.36049569,4214.66742726242,0
422,1850826.21552634,4215.67526775267,0
422.25,1853312.5341243,4216.68309815222,0
422.5,1855799.30864735,4217.69091846116,0
422.75,1858286.53144765,4218.69872867959,0
423,1860774.19487178,4219.7065288076,0
423.25,1863262.29126086,4220.71431884529,0
423.5,1865750.81295061,4221.72209879274,0
423.75,1868239.7522715,4222.72986865006,0
424,1870729.10154884,4223.73762841734,0
424.25,1873218.85310279,4224.74537809467,0
424.5,1875708.99924853,4225.75311768215,0
424.75,1878199.53229636,4226.76084717987,0
425,1880690.44455178,4227.76856658792,0
425.25,1883181.72831554,4228.77627590641,0
425.5,1885673.37588376,4229.78397513541,0
425.75,1888165.3795481,4230.79166427504,0
426,1890657.73159575,4231.79934332538,0
426.25,1893150.42430956,4232.80701228652,0
426.5,1895643.44996814,4233.81467115857,0
426.75,1898136.80084597,4234.82231994161,0
427,1900630.4692135,4235.82995863574,0
427.25,1903124.44733718,4236.83758724105,0
427.5,1905618.72747963,4237.84520575765,0
427.75,1908113.3018997,4238.85281418562,0
428,1910608.1628526,4239.86041252506,0
428.25,1913103.30258994,4240.86800077606,0
428.5,1915598.71335984,4241.87557893872,0
428.75,1918094.38740708,4242.88314701314,0
429,1920590.31697316,4243.8907049994,0
429.25,1923086.49429636,4244.8982528976,0
429.5,1925582.91161188,4245.90579070784,0
429.75,1928079.56115195,4246.91331843022,0
430,1930576.43514589,4247.92083606482,0
430.25,1933073.52582021,4248.92834361174,0
430.5,1935570.82539871,4249.93584107108,0
430.75,1938068.32610262,4250.94332844293,0
431,1940566.02015063,4251.95080572739,0
431.25,1943063.89975902,4252.95827292455,0
431.5,1945561.95714175,4253.96573003451,0
431.75,1948060.18451057,4254.97317705736,0
432,1950558.57407513,4255.9806139932,0
432.25,1953057.11804301,4256.98804084212,0
432.5,1955555.80861986,4257.99545760422,0
432.75,1958054.63800954,4259.00286427959,0
433,1960553.59841418,4260.01026086833,0
433.25,1963052.68203423,4261.01764737053,0
433.5,1965551.8810686,4262.0250237863,0
433.75,1968051.18771479,4263.03239011571,0
434,1970550.59416897,4264.03974635888,0
434.25,1973050.09262602,4265.04709251589,0
434.5,1975549.67527967,4266.05442858684,0
434.75,1978049.33432263,4267.06175457183,0
435,1980549.06194665,4268.06907047095,0
435.25,1983048.85034261,4269.0763762843,0
435.5,1985548.69170061,4270.08367201197,0
435.75,1988048.57821014,4271.09095765406,0
436,1990548.50206009,4272.09823321066,0
436.25,1993048.45543889,4273.10549868187,0
436.5,1995548.43053459,4274.11275406779,0
436.75,1998048.41953498,4275.11999936851,0
437,2000548.41462771,4276.12723458413,0
437.25,2003048.40800029,4277.13445971474,0
437.5,2005548.39184028,4278.14167476043,0
437.75,2008048.35833537,4279.14887972132,0
438,2010548.29967346,4280.15607459748,0
438.25,2013048.20804277,4281.16325938902,0
438.5,2015548.0756319,4282.17043409604,0
438.75,2018047.89462999,4283.17759871862,0
439,2020547.6572268,4284.18475325686,0
439.25,2023047.35561278,4285.19189771087,0
439.5,2025546.98197913,4286.19903208074,0
439.75,2028046.52851805,4287.20615636655,0
440,2030545.98742267,4288.21327056842,0
440.25,2033045.35088723,4289.22037468643,0
440.5,2035544.61110716,4290.22746872068,0
440.75,2038043.76027918,4291.23455267128,0
441,2040542.79060142,4292.2416265383,0
441.25,2043041.69427348,4293.24869032186,0
441.5,2045540.4634965,4294.25574402204,0
441.75,2048039.09047336,4295.26278763895,0
442,2050537.56740871,4296.26982117267,0
442.25,2053035.88650906,4297.27684462332,0
442.5,2055534.03998285,4298.28385799097,0
442.75,2058032.02004065,4299.29086127574,0
443,2060529.81889519,4300.29785447771,0
443.25,2063027.42876143,4301.30483759698,0
443.5,2065524.84185669,4302.31181063365,0
443.75,2068022.05040077,4303.31877358782,0
444,2070519.04661604,4304.32572645958,0
444.25,2073015.82272746,4305.33266924904,0
444.5,2075512.37096277,4306.33960195627,0
444.75,2078008.68355255,4307.34652458139,0
445,2080504.75273035,4308.35343712449,0
445.25,2083000.5707327,4309.36033958567,0
445.5,2085496.12979928,4310.36723196502,0
445.75,2087991.42217302,4311.37411426264,0
446,2090486.44010018,4312.38098647863,0
446.25,2092981.17583039,4313.38784861308,0
446.5,2095475.62161684,4314.3947006661,0
446.75,2097969.76971631,4315.40154263777,0
447,2100463.61238932,4316.4083745282,0
447.25,2102957.14190017,4317.41519633748,0
447.5,2105450.35051705,4318.42200806571,0
447.75,2107943.23051215,4319.42880971299,0
448,2110435.77416179,4320.43560127941,0
448.25,2112927.97374642,4321.44238276508,0
448.5,2115419.8215508,4322.44915417008,0
448.75,2117911.30986406,4323.45591549453,0
449,2120402.43097981,4324.4626667385,0
449.25,2122893.17719623,4325.46940790211,0
449.5,2125383.54081612,4326.47613898544,0
449.75,2127873.51414707,4327.48285998861,0
450,2130363.08950155,4328.48957091169,0
450.25,2132852.25919691,4329.4962717548,0
450.5,2135341.01555556,4330.50296251802,0
450.75,2137829.35090507,4331.50964320147,0
451,2140317.25757821,4332.51631380522,0
451.25,2142804.72791308,4333.52297432939,0
451.5,2145291.75425317,4334.52962477407,0
451.75,2147778.32894752,4335.53626513935,0
452,2150264.44435075,4336.54289542534,0
452.25,2152750.09282317,4337.54951563213,0
452.5,2155235.26673086,4338.55612575983,0
452.75,2157719.95844582,4339.56272580852,0
453,2160204.16034601,4340.56931577831,0
453.25,2162687.86481543,4341.57589566929,0
453.5,2165171.06424426,4342.58246548157,0
453.75,2167653.75102893,4343.58902521523,0
454,2170135.91757223,4344.59557487039,0
454.25,2172617.55628334,4345.60211444713,0
454.5,2175098.65957798,4346.60864394556,0
454.75,2177579.21987852,4347.61516336577,0
455,2180059.22961402,4348.62167270786,0
455.25,2182538.68122033,4349.62817197193,0
455.5,2185017.56714019,4350.63466115807,0
455.75,2187495.87982333,4351.6411402664,0
456,2189973.61172659,4352.64760929699,0
456.25,2192450.75531392,4353.65406824996,0
456.5,2194927.30305652,4354.66051712541,0
456.75,2197403.24743298,4355.66695592342,0
457,2199878.58092932,4356.67338464409,0
457.25,2202353.29603906,4357.67980328754,0
457.5,2204827.38526331,4358.68621185385,0
457.75,2207300.84111094,4359.69261034312,0
458,2209773.6560986,4360.69899875545,0
458.25,2212245.8227508,4361.70537709095,0
458.5,2214717.33360001,4362.7117453497,0
458.75,2217188.1811868,4363.71810353182,0
459,2219658.35805987,4364.72445163738,0
459.25,2222127.85677614,4365.73078966651,0
459.5,2224596.66990086,4366.73711761929,0
459.75,2227064.7900077,4367.74343549582,0
460,2229532.20967885,4368.7497432962,0
460.25,2231998.92150504,4369.75604102054,0
460.5,2234464.91808568,4370.76232866892,0
460.75,2236930.19202897,4371.76860624145,0
461,2239394.73595196,4372.77487373823,0
461.25,2241858.5424806,4373.78113115936,0
461.5,2244321.60424986,4374.78737850493,0
461.75,2246783.91390383,4375.79361577505,0
462,2249245.46409583,4376.79984296981,0
462.25,2251706.24748837,4377.80606008932,0
462.5,2254166.25675339,4378.81226713367,0
462.75,2256625.48457224,4379.81846410295,0
463,2259083.92363584,4380.82465099729,0
463.25,2261541.56664469,4381.83082781676,0
463.5,2263998.40630899,4382.83699456146,0
463.75,2266454.43534875,4383.84315123151,0
464,2268909.64649384,4384.849297827,0
464.25,2271364.03248407,4385.85543434802,0
464.5,2273817.58606927,4386.86156079468,0
464.75,2276270.30000943,4387.86767716708,0
465,2278722.16707473,4388.87378346532,0
465.25,2281173.1800456,4389.87987968949,0
465.5,2283623.33171286,4390.88596583969,0
465.75,2286072.61487777,4391.89204191603,0
466,2288521.02235214,4392.89810791861,0
466.25,2290968.54695836,4393.90416384751,0
466.5,2293415.18152951,4394.91020970286,0
466.75,2295860.91890948,4395.91624548473,0
467,2298305.75195298,4396.92227119324,0
467.25,2300749.67352567,4397.92828682849,0
467.5,2303192.67650419,4398.93429239056,0
467.75,2305634.75377632,4399.94028787957,0
468,2308075.89824099,4400.94627329562,0
468.25,2310516.10280838,4401.95224863879,0
468.5,2312955.36039998,4402.9582139092,0
468.75,2315393.66394873,4403.96416910694,0
469,2317831.00639905,4404.97011423212,0
469.25,2320267.38070691,4405.97604928483,0
469.5,2322702.7798399,4406.98197426517,0
469.75,2325137.19677738,4407.98788917325,0
470,2327570.6245105,4408.99379400916,0
470.25,2330003.05604225,4409.999688773,0
470.5,2332434.48438759,4411.00557346488,0
470.75,2334864.90257352,4412.01144808489,0
471,2337294.30363915,4413.01731263314,0
471.25,2339722.68063573,4414.02316710972,0
471.5,2342150.02662678,4415.02901151473,0
471.75,2344576.33468817,4416.03484584829,0
472,2347001.59790817,4417.04067011048,0
472.25,2349425.80938752,4418.04648430141,0
472.5,2351848.9622395,4419.05228842117,0
472.75,2354271.04959003,4420.05808246987,0
473,2356692.06457776,4421.06386644761,0
473.25,2359112.00035406,4422.06964035449,0
473.5,2361530.85008317,4423.07540419061,0
473.75,2363948.60694225,4424.08115795607,0
474,2366365.26412147,4425.08690165097,0
474.25,2368780.81482403,4426.09263527542,0
474.5,2371195.25226628,4427.0983588295,0
474.75,2373608.56967777,4428.10407231333,0
475,2376020.76030135,4429.10977572701,0
475.25,2378431.81739319,4430.11546907063,0
475.5,2380841.73422288,4431.12115234429,0
475.75,2383250.50407351,4432.12682554811,0
476,2385658.12024174,4433.13248868217,0
476.25,2388064.57603782,4434.13814174658,0
476.5,2390469.8647857,4435.14378474144,0
476.75,2392873.97982314,4436.14941766685,0
477,2395276.91450169,4437.15504052292,0
477.25,2397678.66218682,4438.16065330973,0
477.5,2400079.21625794,4439.16625602741,0
477.75,2402478.57010853,4440.17184867603,0
478,2404876.71714616,4441.17743125572,0
478.25,2407273.65079256,4442.18300376656,0
478.5,2409669.36448369,4443.18856620867,0
478.75,2412063.85166984,4444.19411858213,0
479,2414457.10581564,4445.19966088706,0
479.25,2416849.12040017,4446.20519312355,0
479.5,2419239.88891697,4447.2107152917,0
479.75,2421629.40487419,4448.21622739162,0
480,2424017.66179458,4449.22172942342,0
480.25,2426404.65321558,4450.22722138717,0
480.5,2428790.37268937,4451.23270328301,0
480.75,2431174.81378297,4452.23817511101,0
481,2433557.97007827,4453.24363687129,0
481.25,2435939.83517208,4454.24908856394,0
481.5,2438320.40267624,4455.25453018907,0
481.75,2440699.66621763,4456.25996174678,0
482,2443077.61943829,4457.26538323718,0
482.25,2445454.25599541,4458.27079466035,0
482.5,2447829.56956143,4459.27619601641,0
482.75,2450203.55382411,4460.28158730546,0
483,2452576.20248659,4461.28696852759,0
483.25,2454947.50926741,4462.29233968292,0
483.5,2457317.46790059,4463.29770077154,0
483.75,2459686.07213573,4464.30305179355,0
484,2462053.315738,4465.30839274906,0
484.25,2464419.19248824,4466.31372363816,0
484.5,2466783.696183,4467.31904446097,0
484.75,2469146.82063462,4468.32435521758,0
485,2471508.55967128,4469.32965590809,0
485.25,2473868.90713701,4470.33494653261,0
485.5,2476227.85689181,4471.34022709124,0
485.75,2478585.40281168,4472.34549758408,0
486,2480941.53878869,4473.35075801123,0
486.25,2483296.25873098,4474.3560083728,0
486.5,2485649.55656289,4475.36124866888,0
486.75,2488001.42622495,4476.36647889959,0
487,2490351.861674,4477.37169906501,0
487.25,2492700.85688319,4478.37690916527,0
487.5,2495048.40584203,4479.38210920045,0
487.75,2497394.50255648,4480.38729917066,0
488,2499739.141049,4481.392479076,0
488.25,2502082.31535856,4482.39764891657,0
488.5,2504424.01954072,4483.40280869249,0
488.75,2506764.2476677,4484.40795840384,0
489,2509102.99382839,4485.41309805074,0
489.25,2511440.25212844,4486.41822763328,0
489.5,2513776.01669026,4487.42334715157,0
489.75,2516110.28165314,4488.4284566057,0
490,2518443.04117322,4489.4335559958,0
490.25,2520774.28942361,4490.43864532194,0
490.5,2523104.02059438,4491.44372458425,0
490.75,2525432.22889265,4492.44879378282,0
491,2527758.90854264,4493.45385291775,0
491.25,2530084.05378566,4494.45890198915,0
491.5,2532407.65888022,4495.46394099711,0
491.75,2534729.71810205,4496.46896994175,0
492,2537050.22574416,4497.47398882317,0
492.25,2539369.17611685,4498.47899764147,0
492.5,2541686.5635478,4499.48399639675,0
492.75,2544002.38238209,4500.48898508911,0
493,2546316.62698226,4501.49396371866,0
493.25,2548629.29172832,4502.4989322855,0
493.5,2550940.37101783,4503.50389078974,0
493.75,2553249.85926594,4504.50883923147,0
494,2555557.75090541,4505.5137776108,0
494.25,2557864.04038669,4506.51870592784,0
494.5,2560168.72217791,4507.52362418269,0
494.75,2562471.79076496,4508.52853237544,0
495,2564773.24065154,4509.53343050621,0
495.25,2567073.06635916,4510.53831857509,0
495.5,2569371.2624272,4511.5431965822,0
495.75,2571667.82341298,4512.54806452763,0
496,2573962.74389177,4513.55292241148,0
496.25,2576256.01845681,4514.55777023387,0
496.5,2578547.64171937,4515.56260799489,0
496.75,2580837.60830883,4516.56743569465,0
497,2583125.91287266,4517.57225333325,0
497.25,2585412.55007645,4518.57706091079,0
497.5,2587697.51460401,4519.58185842738,0
497.75,2589980.80115734,4520.58664588313,0
498,2592262.40445674,4521.59142327812,0
498.25,2594542.31924077,4522.59619061248,0
498.5,2596820.54026632,4523.6009478863,0
498.75,2599097.06230867,4524.60569509969,0
499,2601371.88016148,4525.61043225275,0
499.25,2603644.98863684,4526.61515934558,0
499.5,2605916.38256533,4527.61987637829,0
499.75,2608186.05679602,4528.62458335098,0
500,2610454.00619653,4529.62928026375,0
500.25,2612720.22565303,4530.63396711672,0
500.5,2614984.7100703,4531.63864390998,0
500.75,2617247.45437175,4532.64331064364,0
501,2619508.45349948,4533.64796731779,0
501.25,2621767.70241426,4534.65261393256,0
501.5,2624025.19609559,4535.65725048803,0
501.75,2626280.92954176,4536.66187698431,0
502,2628534.89776981,4537.66649342152,0
502.25,2630787.09581564,4538.67109979974,0
502.5,2633037.51873395,4539.67569611909,0
502.75,2635286.16159836,4540.68028237967,0
503,2637533.01950138,4541.68485858159,0
503.25,2639778.08755446,4542.68942472494,0
503.5,2642021.36088801,4543.69398080983,0
503.75,2644262.83465143,4544.69852683638,0
504,2646502.50401314,4545.70306280467,0
504.25,2648740.3641606,4546.70758871482,0
504.5,2650976.41030034,4547.71210456692,0
504.75,2653210.63765799,4548.7166103611,0
505,2655443.0414783,4549.72110609744,0
505.25,2657673.61702518,4550.72559177605,0
505.5,2659902.35958168,4551.73006739704,0
505.75,2662129.26445008,4552.73453296051,0
506,2664354.32695186,4553.73898846657,0
506.25,2666577.54242775,4554.74343391532,0
506.5,2668798.90623775,4555.74786930686,0
506.75,2671018.41376112,4556.75229464131,0
507,2673236.06039649,4557.75670991876,0
507.25,2675451.84156176,4558.76111513932,0
507.5,2677665.75269423,4559.76551030309,0
507.75,2679877.78925055,4560.76989541018,0
508,2682087.94670678,4561.7742704607,0
508.25,2684296.2205584,4562.77863545474,0
508.5,2686502.6063203,4563.78299039242,0
508.75,2688707.09952687,4564.78733527383,0
509,2690909.69573195,4565.79167009908,0
509.25,2693110.39050887,4566.79599486829,0
509.5,2695309.17945048,4567.80030958154,0
509.75,2697506.05816916,4568.80461423895,0
510,2699701.02229686,4569.80890884063,0
510.25,2701894.06748506,4570.81319338667,0
510.5,2704085.18940484,4571.81746787718,0
510.75,2706274.38374687,4572.82173231227,0
511,2708461.64622147,4573.82598669204,0
511.25,2710646.97255855,4574.8302310166,0
511.5,2712830.35850768,4575.83446528605,0
511.75,2715011.7998381,4576.83868950049,0
512,2717191.29233871,4577.84290366004,0
512.25,2719368.83181812,4578.84710776479,0
512.5,2721544.41410462,4579.85130181486,0
512.75,2723718.03504623,4580.85548581035,0
513,2725889.69051071,4581.85965975136,0
513.25,2728059.37638556,4582.86382363799,0
513.5,2730227.08857801,4583.86797747036,0
513.75,2732392.82301507,4584.87212124857,0
514,2734556.57564356,4585.87625497272,0
514.25,2736718.34243004,4586.88037864292,0
514.5,2738878.1193609,4587.88449225927,0
514.75,2741035.90244233,4588.88859582189,0
515,2743191.68770034,4589.89268933087,0
515.25,2745345.47118079,4590.89677278632,0
515.5,2747497.24894935,4591.90084618834,0
515.75,2749647.01709156,4592.90490953705,0
516,2751794.7717128,4593.90896283254,0
516.25,2753940.50893833,4594.91300607493,0
516.5,2756084.22491326,4595.91703926432,0
516.75,2758225.91580262,4596.9210624008,0
517,2760365.57779128,4597.9250754845,0
517.25,2762503.20708405,4598.92907851551,0
517.5,2764638.79990559,4599.93307149395,0
517.75,2766772.35250051,4600.9370544199,0
518,2768903.8611333,4601.94102729349,0
518.25,2771033.32208839,4602.94499011482,0
518.5,2773160.73167011,4603.94894288399,0
518.75,2775286.08620273,4604.95288560111,0
519,2777409.38203044,4605.95681826628,0
519.25,2779530.61551738,4606.96074087961,0
519.5,2781649.7830476,4607.96465344121,0
519.75,2783766.88102512,4608.96855595119,0
520,2785881.90587387,4609.97244840964,0
520.25,2787994.85403776,4610.97633081667,0
520.5,2790105.72198061,4611.98020317239,0
520.75,2792214.50618622,4612.98406547691,0
521,2794321.20315831,4613.98791773033,0
521.25,2796425.80942057,4614.99175993275,0
521.5,2798528.32151664,4615.99559208429,0
521.75,2800628.7360101,4616.99941418505,0
522,2802727.04948449,4618.00322623513,0
522.25,2804823.25854329,4619.00702823465,0
522.5,2806917.35980993,4620.0108201837,0
522.75,2809009.3499278,4621.01460208239,0
523,2811099.22556021,4622.01837393084,0
523.25,2813186.98339046,4623.02213572914,0
523.5,2815272.62012174,4624.0258874774,0
523.75,2817356.13247721,4625.02962917573,0
524,2819437.51719995,4626.03336082423,0
524.25,2821516.77105298,4627.03708242302,0
524.5,2823593.89081925,4628.04079397219,0
524.75,2825668.87330164,4629.04449547185,0
525,2827741.71532293,4630.04818692211,0
525.25,2829812.41372584,4631.05186832308,0
525.5,2831880.96537298,4632.05553967486,0
525.75,2833947.36714688,4633.05920097755,0
526,2836011.61594996,4634.06285223127,0
